Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
2,300.8,331.5185185,1924,22.4,36
1,301.9,332.2592593,1799,24.2,54
1,302.2,333.3703704,1451,41.8,66
0,299.0,328.5555556,1884,25.6,100
1,297.6,327.0740741,1617,36.2,42
1,300.7,335.962963,1485,38.8,9
1,302.4,330.037037,1923,23.3,172
2,301.3,331.5185185,1819,25.5,46
1,298.1,320.037037,1488,39.4,157
1,302.0,330.7777778,1567,36.1,124
1,301.1,333.3703704,1564,37.0,165
1,297.4,324.4814815,1467,39.0,128
2,298.7,326.7037037,1375,48.3,157
1,300.5,336.3333333,1478,39.0,153
2,297.9,323.3703704,1449,40.8,157
0,300.5,334.8518519,1476,41.7,97
1,299.0,330.7777778,1755,27.9,56
2,297.3,322.6296296,1697,27.4,121
0,301.7,330.7777778,1388,50.5,176
1,302.0,333.7407407,1509,39.9,25
2,302.1,331.5185185,1608,30.3,81
1,301.6,331.1481481,1506,43.4,222
0,302.9,333.3703704,2102,17.8,91
2,298.5,323.7407407,1344,53.0,114
0,298.3,325.962963,1486,42.4,16
1,296.9,321.1481481,1535,39.2,133
2,297.6,321.8888889,1379,57.4,122
2,299.7,325.962963,1685,28.9,179
1,301.7,332.2592593,1557,39.4,2
1,297.8,323.0,2129,19.2,148
1,297.7,318.5555556,1668,32.7,31
1,300.7,335.5925926,1336,58.4,189
0,298.3,321.1481481,1420,39.2,176
1,300.9,327.0740741,1612,35.2,124
1,300.3,327.4444444,1568,39.6,85
1,302.5,330.4074074,1415,48.2,117
2,302.8,337.0740741,1615,32.9,159
1,297.7,323.0,1487,41.4,84
1,299.9,325.962963,1491,44.3,214
1,303.6,338.1851852,1286,62.4,101
1,301.9,331.8888889,1465,44.3,57
2,298.2,320.7777778,1599,31.2,173
1,300.2,328.9259259,1486,40.1,182
1,298.1,326.3333333,1443,45.3,70
1,301.7,331.1481481,1513,41.1,64
2,297.5,323.7407407,1842,27.0,133
2,302.6,337.0740741,1353,56.5,168
1,301.4,328.5555556,1259,63.9,20
2,301.7,332.2592593,1435,48.0,66
1,300.4,327.8148148,1467,36.9,131
2,298.8,323.0,1604,29.5,14
1,299.7,326.3333333,1434,38.5,127
2,300.4,328.5555556,1415,31.8,192
1,298.7,325.962963,1586,31.4,180
2,297.4,323.3703704,1472,42.0,150
1,298.7,329.2962963,1641,31.1,49
1,300.7,333.0,1426,46.2,97
2,302.2,332.2592593,1465,43.5,140
2,297.1,322.2592593,1529,37.9,183
1,303.5,336.7037037,1522,36.4,107
2,302.2,330.4074074,1456,47.5,167
1,298.0,322.2592593,1357,48.2,7
1,300.8,338.5555556,1422,50.0,117
2,299.2,330.4074074,1325,52.0,34
2,300.2,331.1481481,1983,20.8,83
2,298.0,321.5185185,1620,29.4,75
1,301.1,327.8148148,1668,30.8,158
1,299.0,323.7407407,1734,32.4,161
1,298.1,323.0,1436,46.7,103
1,300.9,331.8888889,1482,37.0,5
2,300.1,325.962963,1385,46.1,120
0,300.2,334.4814815,1515,36.8,27
1,300.5,333.0,1491,42.6,11
1,300.1,327.4444444,1649,33.6,168
2,303.9,340.4074074,1483,47.2,71
2,300.0,329.6666667,1443,58.7,68
1,298.9,328.5555556,1500,44.2,115
1,298.5,327.0740741,1370,52.4,113
1,300.9,333.0,1457,37.4,96
2,300.4,335.2222222,1478,39.9,185
0,298.0,321.5185185,1520,39.6,51
1,300.6,331.1481481,1931,22.0,24
1,302.8,332.2592593,1312,52.2,40
0,297.6,324.1111111,1659,32.1,49
1,298.4,325.962963,1692,29.8,137
2,300.7,327.0740741,1393,43.9,81
1,301.0,332.2592593,1578,38.4,49
2,297.5,324.1111111,1363,53.6,194
2,302.3,332.2592593,1710,30.4,218
1,300.6,327.4444444,1426,53.6,66
1,298.9,329.6666667,2737,8.8,142
0,302.4,334.4814815,1540,43.7,81
1,301.5,329.2962963,1639,33.4,47
1,301.0,336.7037037,1585,32.3,50
1,299.6,329.2962963,1384,49.8,11
1,300.3,335.5925926,1488,38.4,51
1,299.0,325.2222222,1469,40.1,13
1,295.9,315.5925926,1892,21.7,72
2,298.9,329.2962963,1484,37.9,73
1,300.3,334.1111111,1526,38.5,101
1,302.7,331.1481481,1686,26.3,9
1,302.6,330.4074074,1638,36.2,84
1,303.3,334.1111111,1958,21.5,0
1,299.0,324.4814815,1405,55.2,103
1,298.9,328.9259259,1559,33.4,58
1,300.8,333.3703704,1376,48.1,172
1,299.2,324.1111111,1492,37.8,91
2,302.3,334.1111111,1909,23.2,25
1,299.3,324.1111111,1484,40.5,213
1,297.4,323.0,1426,50.4,70
2,300.7,331.1481481,1505,35.6,105
1,304.1,340.7777778,1569,35.8,146
1,297.9,323.3703704,1683,28.5,63
1,303.2,333.3703704,1427,45.6,25
1,297.9,323.3703704,1472,45.1,70
1,297.7,321.8888889,1734,30.7,177
1,300.8,328.9259259,1468,52.7,178
0,301.5,330.7777778,1453,48.0,124
2,299.8,327.8148148,1910,21.8,141
2,299.2,323.7407407,1367,47.6,168
2,302.6,336.3333333,1496,45.0,79
1,296.9,321.5185185,1514,41.0,120
2,297.2,323.7407407,1498,44.4,9
1,300.7,331.8888889,1619,34.9,57
1,301.1,334.1111111,1531,38.7,55
2,296.8,321.1481481,1409,44.3,145
1,302.3,332.2592593,1587,36.6,20
1,302.5,329.6666667,1586,32.2,64
2,301.1,333.7407407,1909,22.7,38
1,301.5,332.2592593,1451,40.6,0
2,302.5,335.962963,1524,34.8,86
2,300.5,329.6666667,1386,48.2,225
1,297.4,324.4814815,1529,41.3,165
2,301.5,333.0,1507,38.6,149
1,299.4,325.5925926,1464,40.5,215
2,300.4,327.8148148,1547,38.0,181
2,296.6,319.6666667,1734,27.0,50
1,301.4,330.037037,2203,16.6,169
1,297.7,325.5925926,1479,42.1,58
1,298.1,320.7777778,1606,33.0,130
2,303.8,338.1851852,2344,15.2,146
1,301.5,331.1481481,1481,46.8,20
1,298.4,327.4444444,1477,35.6,101
0,302.0,328.5555556,1735,27.2,192
2,299.9,326.7037037,1399,54.8,3
2,302.7,334.8518519,1501,38.8,171
2,300.5,328.9259259,1406,50.2,119
1,297.3,323.7407407,1358,47.6,110
2,300.1,334.1111111,1617,39.3,47
2,300.1,333.7407407,1748,26.6,42
2,298.4,329.2962963,1335,57.8,96
1,299.2,324.1111111,1650,30.5,93
1,301.2,331.5185185,1644,31.6,166
1,300.4,330.4074074,1298,61.4,19
1,302.3,332.2592593,1620,30.3,112
2,296.9,319.6666667,1556,31.2,116
1,299.9,327.0740741,1772,23.5,167
2,297.5,323.3703704,1662,30.3,26
1,302.5,334.1111111,1759,24.6,124
2,299.6,326.3333333,1387,48.3,25
2,298.6,325.5925926,1587,37.3,203
1,298.3,325.5925926,1593,40.1,18
1,301.4,330.4074074,1436,49.7,108
1,300.2,328.1851852,1827,23.0,6
2,300.3,327.4444444,1524,38.4,54
1,302.0,331.1481481,1583,35.2,171
1,300.1,327.8148148,1481,37.9,34
0,297.9,320.037037,1418,43.0,207
0,302.2,333.7407407,1749,29.2,5
1,302.4,329.6666667,2224,16.0,154
2,300.9,327.8148148,1394,48.8,192
1,297.2,321.1481481,1337,58.1,184
1,300.3,334.1111111,1318,52.7,13
1,302.2,335.2222222,1488,44.6,178
2,299.9,334.1111111,1337,54.8,32
1,299.2,325.2222222,1408,47.2,0
1,298.4,327.0740741,1520,38.1,106
2,299.2,323.0,1856,22.7,86
1,303.9,338.5555556,1426,53.4,172
1,301.4,333.0,1800,26.0,135
1,299.7,325.5925926,1347,55.3,139
1,301.4,333.7407407,1397,42.3,48
1,299.7,325.5925926,1713,33.5,141
1,301.5,331.1481481,1962,20.2,124
2,301.7,332.6296296,1311,46.8,136
1,301.8,331.5185185,1751,29.3,133
1,298.4,326.3333333,1504,39.3,192
1,301.9,333.3703704,1435,44.2,16
0,300.5,334.1111111,1679,27.5,59
2,300.3,328.5555556,1447,46.5,28
1,299.9,325.962963,1658,34.8,16
2,299.0,325.2222222,1804,26.8,17
1,300.5,331.8888889,1354,51.8,157
2,300.2,327.0740741,1642,28.8,92
2,302.3,335.2222222,1486,39.6,147
1,302.3,334.8518519,1665,34.3,139
1,298.5,326.3333333,1590,33.9,107
1,304.1,341.1481481,1459,50.3,39
2,302.3,335.5925926,1557,34.1,185
1,302.8,333.0,1456,36.1,89
2,298.7,323.3703704,1660,27.0,50
2,300.0,334.1111111,1533,42.6,180
2,298.8,323.7407407,1598,35.1,52
2,298.8,330.7777778,1678,32.8,4
2,297.9,324.8518519,1547,44.0,72
1,300.3,325.962963,1649,32.4,50
2,297.7,327.0740741,2027,19.8,39
0,303.1,338.5555556,1404,40.6,152
1,301.4,331.8888889,1362,53.2,4
2,300.7,327.4444444,1473,48.1,87
2,298.0,322.2592593,1395,49.1,206
1,300.3,330.037037,1483,51.6,50
0,303.4,335.5925926,1693,28.3,175
1,299.8,333.0,1412,42.5,181
2,301.5,330.7777778,1623,33.5,157
2,300.8,334.1111111,1521,39.9,15
1,301.3,331.1481481,1458,48.0,104
1,299.9,332.6296296,1747,27.6,177
1,301.0,331.8888889,1527,45.3,8
2,300.1,329.6666667,1429,42.0,206
1,302.8,337.0740741,1509,36.5,52
1,298.4,322.2592593,1604,34.9,11
1,295.7,314.8518519,1397,52.0,101
1,295.8,315.962963,1358,49.2,63
1,299.1,329.2962963,1367,45.6,44
1,302.3,335.962963,1434,51.9,173
2,297.6,323.0,1398,48.9,63
2,298.6,325.5925926,1487,43.2,206
1,303.0,338.9259259,1361,48.8,120
1,299.5,331.8888889,1873,22.3,211
1,300.4,328.9259259,1581,30.3,42
2,300.6,334.8518519,1630,31.8,52
2,298.1,326.7037037,1362,47.6,70
1,297.8,319.2962963,1512,40.8,137
2,297.2,323.3703704,1611,31.6,197
1,301.3,331.1481481,1521,36.3,166
1,298.9,329.2962963,1356,47.8,116
2,301.8,331.5185185,1465,35.8,82
1,301.7,333.7407407,1584,38.8,132
1,303.8,338.1851852,1523,47.0,152
1,298.4,324.8518519,1391,48.4,100
1,299.0,321.8888889,1242,60.9,117
2,302.3,332.2592593,1581,36.1,109
1,300.7,326.3333333,1580,38.3,102
1,298.6,327.8148148,1294,59.4,104
1,301.4,330.7777778,1432,54.3,81
1,297.5,326.3333333,1404,43.5,195
1,301.9,332.6296296,1353,43.8,130
1,301.3,330.4074074,1538,38.4,195
1,296.4,318.9259259,1487,37.5,83
2,302.5,336.3333333,1487,46.1,175
2,297.6,324.1111111,1408,51.5,4
2,301.1,333.0,1470,40.6,159
1,299.0,328.5555556,1411,44.7,94
0,297.5,323.7407407,1536,38.7,7
1,301.3,331.1481481,1556,39.0,72
1,298.2,320.7777778,1804,25.1,108
1,301.1,337.4444444,1464,35.3,65
1,302.2,334.4814815,1413,43.5,83
1,299.1,324.8518519,1617,32.3,223
1,302.3,335.5925926,1281,51.7,61
1,303.7,340.4074074,1683,28.4,46
0,301.0,328.9259259,1212,67.9,30
2,300.2,327.4444444,1528,35.1,44
1,301.1,332.6296296,1677,29.1,188
1,302.2,331.8888889,1350,56.6,76
0,298.2,324.4814815,1837,28.4,34
0,299.0,330.037037,1658,27.6,69
1,297.6,323.0,1460,40.3,195
1,297.9,320.037037,1550,39.0,35
1,302.2,334.4814815,1482,45.6,87
1,298.9,328.1851852,1390,49.9,21
1,300.5,330.7777778,1409,60.9,73
1,299.5,326.3333333,1477,40.4,138
1,298.5,321.8888889,1564,31.1,34
1,301.6,331.8888889,1961,21.8,148
1,301.4,330.4074074,1737,31.9,96
1,303.7,337.4444444,1384,45.9,121
1,298.5,326.7037037,1548,37.7,43
2,301.3,331.8888889,1494,35.3,54
1,298.1,323.0,1592,38.2,211
1,298.2,320.7777778,2029,19.9,96
1,298.3,323.7407407,1548,40.3,140
1,300.6,328.9259259,1455,40.4,172
0,299.0,330.7777778,1336,56.8,136
1,297.4,325.962963,1459,37.9,191
1,297.7,324.1111111,1479,45.7,93
0,301.9,331.8888889,1455,42.7,85
2,304.1,341.8888889,1587,33.6,108
1,304.0,340.4074074,1648,35.7,119
1,301.6,331.5185185,1429,43.6,176
2,297.9,324.4814815,1538,37.6,54
2,300.5,334.1111111,1390,51.9,68
2,302.8,337.0740741,1452,50.3,60
1,299.0,327.0740741,1861,23.3,73
2,301.8,332.6296296,1393,49.5,168
1,299.1,323.3703704,1539,46.8,190
1,301.4,329.2962963,1937,21.8,205
2,303.8,338.9259259,1507,38.5,180
1,297.1,323.3703704,1733,28.7,50
1,298.5,324.8518519,1781,27.8,113
2,297.9,324.4814815,1469,49.0,51
2,297.6,323.3703704,1431,52.6,26
2,302.7,335.5925926,1728,30.0,12
1,301.4,331.1481481,1347,53.3,104
2,302.4,330.4074074,1586,34.3,149
1,296.2,317.0740741,1389,53.3,132
2,299.8,326.7037037,1751,27.0,173
1,297.8,318.9259259,1412,50.7,24
1,300.9,336.7037037,1423,40.2,63
1,299.0,330.4074074,1483,41.5,96
1,300.5,328.9259259,1413,44.5,152
1,300.1,330.7777778,1492,50.9,111
2,302.3,335.5925926,1443,43.4,175
1,297.5,325.962963,1715,28.0,30
1,297.4,323.7407407,1411,46.3,138
2,298.8,329.6666667,1595,33.1,34
1,296.8,319.6666667,1347,54.8,43
1,301.3,328.9259259,1438,40.9,7
1,299.9,328.1851852,1716,28.2,117
1,299.8,331.1481481,1707,32.5,124
1,297.3,321.8888889,1762,26.1,154
2,298.8,327.8148148,1589,35.3,149
2,302.3,333.7407407,1625,33.1,137
2,298.2,323.3703704,2678,10.7,86
2,303.4,335.2222222,1515,44.2,168
2,297.8,326.7037037,1495,36.5,132
1,297.2,321.1481481,1989,20.3,186
1,301.2,328.5555556,1687,29.7,30
1,300.0,325.962963,1566,34.4,18
1,300.5,327.8148148,1384,48.6,141
1,301.7,330.7777778,1567,39.1,114
1,297.4,322.6296296,1706,30.9,9
1,301.7,330.037037,1397,44.6,57
1,298.8,323.0,1484,39.2,8
1,299.8,325.962963,1591,37.5,109
2,302.7,330.7777778,1880,22.7,207
1,299.9,330.4074074,1497,47.0,150
1,302.4,334.1111111,1450,44.1,56
1,295.8,316.3333333,1644,35.2,115
1,303.0,333.3703704,1374,48.2,65
1,297.4,324.4814815,1447,58.1,129
2,297.3,321.8888889,1369,52.0,214
1,301.0,332.6296296,1634,31.2,182
1,298.1,324.1111111,1671,28.8,41
2,302.2,333.3703704,1627,33.2,74
1,300.2,327.0740741,1343,50.2,98
2,299.3,325.2222222,1420,41.6,155
0,302.1,332.6296296,1729,26.1,210
2,301.0,332.2592593,1554,32.7,59
1,299.0,326.7037037,1419,48.3,91
2,298.7,329.2962963,1402,69.7,64
0,297.4,324.1111111,1726,26.8,158
2,298.6,326.7037037,1407,45.1,176
1,302.0,331.8888889,1948,19.7,66
2,297.4,322.6296296,1483,41.9,47
1,302.4,335.5925926,1493,38.4,132
2,297.9,320.037037,1519,44.0,37
1,300.4,327.8148148,1584,32.6,71
1,299.7,325.2222222,1605,33.0,151
1,301.3,332.6296296,1539,36.9,206
2,299.1,329.2962963,1570,30.9,226
1,302.4,332.6296296,1329,54.6,176
1,302.6,334.8518519,1311,53.2,0
1,300.3,328.5555556,1527,41.4,2
1,297.8,322.6296296,1477,44.8,170
2,297.4,323.0,1517,41.0,18
1,301.5,331.1481481,1357,42.1,212
1,301.2,337.8148148,1480,53.5,97
2,302.2,332.6296296,1476,47.4,161
0,298.6,327.0740741,1375,41.0,39
2,300.5,326.3333333,1589,34.9,91
1,299.9,333.7407407,1429,58.2,103
2,302.6,334.1111111,1718,31.2,154
0,302.2,333.0,1426,50.6,101
0,299.3,324.1111111,1408,44.4,82
1,301.0,331.5185185,1727,34.5,127
0,298.9,329.6666667,1532,37.7,166
1,296.9,323.0,1390,41.8,184
1,302.7,333.0,1440,39.5,146
2,298.7,327.4444444,1800,24.8,78
2,299.7,329.6666667,1440,42.8,30
1,300.2,334.4814815,1500,40.8,17
0,302.2,332.2592593,1415,48.4,185
0,297.3,322.6296296,1506,37.0,54
2,299.9,326.7037037,1509,42.8,190
2,301.0,329.2962963,1681,27.4,212
2,298.5,326.3333333,1551,34.7,121
1,297.8,325.2222222,1456,41.2,0
1,300.9,330.4074074,1536,34.2,45
1,300.1,327.8148148,1441,40.1,46
1,302.4,333.0,1565,42.8,163
2,298.1,320.037037,1565,36.3,140
1,298.9,327.8148148,1407,41.9,207
1,298.4,325.962963,1425,45.5,11
1,297.8,324.1111111,1404,44.2,62
2,303.1,333.0,1594,35.5,13
1,297.1,323.0,1583,31.9,2
2,299.3,326.3333333,1471,46.0,42
1,300.4,334.1111111,1309,55.5,71
2,298.1,320.7777778,1384,43.7,200
1,299.3,326.3333333,1528,37.8,45
1,302.1,331.5185185,1465,40.7,13
1,300.6,332.6296296,1563,40.7,87
2,298.3,324.4814815,1349,52.1,104
2,299.5,332.6296296,1451,43.3,136
1,301.5,330.7777778,1589,36.7,118
1,299.3,330.7777778,1281,59.8,15
1,297.6,322.6296296,1623,36.9,61
1,304.0,340.037037,1397,42.4,113
1,298.9,329.6666667,1491,45.1,101
1,300.6,335.2222222,1507,45.5,74
2,297.5,321.8888889,1907,23.5,125
2,300.7,327.4444444,1525,36.5,71
1,295.5,314.4814815,1488,40.7,31
1,304.4,342.2592593,1569,38.4,11
2,300.4,330.037037,1537,35.0,33
0,300.7,337.4444444,1446,45.4,86
1,298.3,320.037037,1942,20.6,176
1,298.6,326.7037037,1375,55.4,145
1,300.5,332.6296296,2074,18.9,9
1,298.4,321.5185185,1508,47.9,25
2,297.0,321.1481481,1493,34.7,57
2,298.1,320.4074074,1424,47.7,103
2,299.8,326.3333333,1640,31.1,211
1,300.4,327.4444444,1386,56.9,170
1,298.5,322.6296296,1458,44.0,44
1,298.5,322.6296296,1504,38.0,20
1,298.9,331.1481481,1363,52.6,190
1,302.3,333.3703704,1549,40.6,66
2,298.9,323.0,1827,26.1,5
2,300.9,327.0740741,1758,26.8,116
2,302.6,329.6666667,1631,31.0,100
1,303.3,333.7407407,1393,47.4,18
2,299.4,326.3333333,1692,28.4,201
1,303.8,340.037037,1365,59.9,205
1,297.4,322.6296296,1490,42.6,164
1,300.3,327.4444444,1326,52.4,57
2,298.1,325.962963,1460,45.8,80
1,297.6,323.3703704,1572,35.9,71
1,301.9,331.1481481,1610,33.4,87
1,302.4,336.3333333,1305,49.1,16
1,298.8,327.8148148,1953,20.6,25
1,299.3,330.7777778,1505,38.8,30
0,303.3,338.1851852,1328,49.8,120
1,299.9,328.9259259,1447,45.9,162
0,298.9,327.4444444,1546,35.3,190
1,300.8,331.1481481,1551,34.5,153
2,298.2,324.8518519,1512,38.5,28
1,299.4,331.8888889,1622,33.6,217
0,298.8,329.6666667,1455,44.9,107
0,302.1,334.8518519,1701,26.2,46
1,296.2,318.9259259,1881,24.3,40
1,299.0,324.1111111,2248,16.8,204
1,300.6,330.7777778,1642,29.9,100
2,302.9,337.0740741,1292,54.4,136
0,300.4,334.1111111,1445,52.4,105
0,303.7,339.2962963,1488,42.8,54
2,300.4,325.962963,1528,37.2,228
2,299.0,330.4074074,1625,37.1,131
1,301.6,333.3703704,1525,43.7,91
1,301.4,333.3703704,1355,50.6,37
1,300.6,335.962963,1425,44.9,224
1,301.3,333.3703704,1675,32.1,12
2,297.9,321.1481481,1336,54.4,82
1,303.7,337.8148148,1512,39.2,184
1,302.4,330.4074074,1521,38.5,142
1,301.8,332.2592593,1521,39.3,197
2,300.8,330.7777778,1330,59.0,190
1,300.4,335.2222222,1513,40.0,51
1,301.6,331.5185185,1638,33.8,196
1,298.0,323.0,1432,46.2,11
1,303.8,340.037037,1633,32.9,207
1,298.2,323.0,1478,42.9,183
2,300.4,335.5925926,1362,47.6,188
2,302.1,331.8888889,1504,37.5,42
1,302.0,331.1481481,1366,47.7,206
2,300.9,330.037037,1416,50.9,152
2,303.6,338.9259259,2174,17.6,37
2,302.1,332.2592593,1916,23.1,51
2,300.0,334.1111111,1537,35.4,120
2,302.1,332.6296296,1711,28.7,83
1,303.9,340.4074074,1639,29.0,95
1,298.1,321.8888889,1410,45.8,71
2,300.1,327.8148148,1348,57.3,48
0,297.3,324.4814815,1499,44.2,134
1,298.3,321.1481481,1399,47.8,99
0,301.9,332.6296296,1336,63.6,111
1,300.9,331.5185185,1412,57.5,16
2,299.7,326.3333333,1399,41.9,221
0,298.5,326.3333333,1421,50.3,124
2,299.7,325.2222222,1645,31.9,155
1,296.7,320.037037,1540,38.6,53
1,299.7,326.3333333,1420,44.1,60
1,296.8,320.037037,1304,48.7,142
1,302.4,336.3333333,1562,37.9,10
1,302.5,330.4074074,1488,48.4,134
1,301.8,333.7407407,1471,44.2,148
2,297.5,321.8888889,1480,42.4,112
2,297.5,323.7407407,1327,52.1,24
1,300.0,334.4814815,1591,32.0,79
0,299.7,327.0740741,1375,46.8,86
1,300.6,329.6666667,1447,45.9,17
1,297.6,321.8888889,1437,46.3,149
2,298.5,324.4814815,1553,34.9,18
2,297.4,323.0,1675,29.5,59
2,295.6,314.4814815,1651,28.1,110
1,299.1,322.6296296,1426,40.1,60
1,300.8,331.8888889,1634,29.2,149
2,300.8,330.7777778,1696,29.7,162
1,296.8,320.037037,1368,52.0,140
1,297.3,322.2592593,1601,35.7,9
1,301.3,330.037037,1555,41.2,131
1,300.0,327.4444444,1496,38.8,27
1,299.1,322.2592593,1409,46.4,12
1,297.4,322.6296296,1483,38.8,23
1,300.4,327.8148148,1384,45.1,159
1,298.1,320.4074074,1767,27.0,127
1,300.7,335.2222222,1910,19.7,13
2,297.8,326.3333333,2243,15.7,36
1,304.0,340.037037,1541,45.9,64
2,299.0,329.6666667,1298,57.2,10
1,301.3,333.3703704,1668,30.1,18
2,303.9,340.4074074,1668,34.4,137
2,302.4,330.037037,1378,54.3,165
1,303.6,338.9259259,1418,44.1,118
2,301.8,332.2592593,1881,20.9,23
2,300.9,328.5555556,1465,42.9,209
1,302.0,333.3703704,1434,44.9,15
1,296.4,319.2962963,1403,48.4,70
1,298.2,325.5925926,1569,35.2,199
2,302.5,335.962963,1340,59.4,60
2,297.1,323.0,1583,38.2,150
2,299.0,324.1111111,1500,40.2,30
1,300.9,331.1481481,1504,46.4,129
1,304.4,342.6296296,1509,35.0,205
0,298.8,325.2222222,1497,43.8,147
1,297.1,322.2592593,1351,56.6,126
2,298.5,327.0740741,1483,44.8,92
1,298.4,322.2592593,1471,47.0,214
1,300.3,333.7407407,1525,40.7,105
2,298.2,322.6296296,1448,43.3,199
2,298.1,322.6296296,1453,41.5,204
2,298.3,325.962963,1359,51.4,21
0,298.5,325.5925926,2051,19.0,184
2,300.9,334.4814815,1836,21.8,12
2,301.5,331.5185185,1454,39.4,17
1,300.9,331.5185185,1573,31.2,2
1,300.2,334.8518519,1500,39.0,174
1,302.5,334.1111111,1559,37.6,209
0,298.3,325.5925926,1430,40.9,162
2,301.7,332.6296296,1510,47.8,27
2,300.4,326.7037037,1875,23.9,155
1,297.3,322.6296296,1504,36.3,45
1,298.9,330.7777778,1640,29.2,195
1,299.7,333.0,1690,30.6,148
1,302.6,335.2222222,1773,27.1,30
1,298.2,322.6296296,1688,32.0,202
2,300.2,327.4444444,1556,35.8,36
1,297.0,320.4074074,1502,39.4,126
1,298.2,324.8518519,1332,44.4,100
1,302.2,334.8518519,1658,31.4,89
1,302.3,334.4814815,1507,37.5,55
2,303.4,335.5925926,1341,47.0,210
1,295.9,316.3333333,1679,30.4,117
2,297.1,323.0,1615,32.6,184
1,300.7,327.0740741,1685,31.1,27
2,299.2,322.2592593,1674,28.2,14
2,301.2,329.2962963,1666,34.9,37
1,300.0,330.7777778,1606,33.5,135
1,300.9,332.6296296,1316,56.5,120
2,299.5,325.2222222,1399,49.7,207
1,298.2,324.8518519,1444,53.1,83
2,301.6,331.1481481,1553,38.9,0
1,298.0,324.1111111,1629,34.3,191
1,302.5,330.7777778,1463,43.0,189
2,300.5,328.1851852,1416,48.5,110
2,302.6,332.6296296,1589,39.0,122
1,298.8,322.2592593,1443,53.4,21
2,298.0,324.1111111,1614,30.7,106
1,304.0,340.037037,2012,21.1,115
0,302.5,335.5925926,2370,14.7,198
1,297.6,323.0,1517,34.2,66
1,303.7,340.4074074,1496,47.4,48
1,300.8,335.5925926,1427,43.3,180
2,298.1,324.1111111,1362,49.6,158
1,299.4,325.962963,1444,48.2,24
1,302.7,337.8148148,1433,44.2,17
1,298.5,322.2592593,1301,66.3,42
1,297.2,322.6296296,1805,25.6,103
2,301.9,332.2592593,1419,47.7,20
1,298.2,323.0,1379,43.1,65
1,301.0,333.3703704,1467,45.4,36
1,302.1,334.1111111,1686,30.9,106
1,301.5,330.7777778,1380,48.7,160
1,300.1,329.2962963,1380,52.6,59
2,298.8,329.6666667,1583,35.7,116
1,300.3,334.8518519,1560,37.7,107
1,297.4,323.0,1573,34.5,205
2,304.1,340.7777778,1586,41.1,129
0,303.8,338.1851852,1525,38.0,209
1,301.6,331.8888889,1535,35.4,148
1,301.7,331.5185185,1318,55.0,194
1,300.3,327.4444444,1468,44.7,179
1,299.2,323.0,1711,28.9,197
1,299.0,329.2962963,1664,29.7,89
1,300.1,334.4814815,1454,52.4,90
1,298.1,322.6296296,1331,63.0,13
1,297.6,323.3703704,1475,42.4,24
1,298.4,323.7407407,1609,35.0,103
2,299.4,323.7407407,1455,42.7,183
1,303.3,333.7407407,1409,51.8,16
2,298.3,320.4074074,1520,41.4,10
1,302.2,332.2592593,1604,40.5,68
0,301.5,332.2592593,1524,40.4,124
1,298.4,328.9259259,1559,44.2,23
1,300.1,329.6666667,1475,54.2,53
1,298.2,322.6296296,1230,59.6,162
2,299.0,326.7037037,1561,37.3,70
1,301.4,331.1481481,1555,43.3,212
2,296.9,320.7777778,1392,43.9,0
1,303.4,334.4814815,1414,44.8,71
2,300.1,327.4444444,1625,38.0,46
0,300.4,333.3703704,1489,45.3,180
1,301.4,331.5185185,1675,30.7,92
2,301.7,331.5185185,1659,29.9,73
2,297.5,323.0,1369,54.8,145
1,300.3,326.7037037,1705,29.4,190
2,299.1,323.7407407,1491,38.5,166
2,298.8,327.8148148,1477,48.5,138
1,300.8,326.7037037,1489,38.4,109
2,302.0,330.7777778,1425,44.7,76
1,298.9,329.6666667,1654,31.1,158
1,297.6,325.2222222,1487,45.4,64
2,298.6,327.0740741,1580,33.9,70
0,302.3,333.0,1455,40.3,145
2,300.4,328.1851852,1435,43.6,203
1,297.1,323.0,1422,42.1,148
1,298.4,321.5185185,1540,37.8,7
2,298.0,321.1481481,1750,26.6,67
1,299.8,333.3703704,1564,40.0,172
0,300.5,335.2222222,1454,50.3,175
1,300.3,329.6666667,1471,45.2,48
1,300.7,327.0740741,1578,35.4,34
2,302.2,334.1111111,1626,31.6,62
1,302.3,333.3703704,1297,62.5,109
0,303.6,337.0740741,1371,54.6,112
2,301.4,333.3703704,1727,26.5,43
1,298.8,328.1851852,1663,28.2,67
1,301.9,330.7777778,1340,55.7,204
1,300.7,331.8888889,1772,27.3,69
1,296.9,320.7777778,1653,29.7,137
1,300.0,327.0740741,1925,21.9,9
1,299.2,323.0,1445,43.5,224
1,300.5,334.4814815,1708,31.2,57
2,295.7,315.2222222,1462,44.3,37
2,300.5,334.8518519,1658,30.4,170
0,299.1,324.4814815,1566,46.6,192
1,299.1,329.6666667,1598,33.4,20
1,301.0,330.7777778,1932,21.7,79
1,303.4,337.4444444,1479,42.8,92
2,302.6,334.8518519,1227,68.2,187
2,300.8,333.3703704,1434,39.1,82
2,299.1,322.6296296,1506,38.0,125
1,298.8,323.7407407,1431,45.7,97
2,297.9,320.4074074,1517,39.5,69
1,298.6,322.2592593,1705,26.3,177
1,300.1,326.7037037,1858,23.6,26
2,302.7,333.0,1297,60.7,125
2,301.5,331.1481481,1382,58.1,67
1,295.6,314.4814815,1383,48.7,147
